id,label,left_title,left_manufacturer,left_price,right_title,right_manufacturer,right_price
245,0,adobe after effects cs3 upgrade,adobe,299.0,adobe dreamweaver cs3 upgrade windows,,236.74
246,0,microsoft visual studio team edition for software architect 2005 with msdn premium,microsoft,5479.0,microsoft student with encarta premium 2008 complete package,,43.6
247,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe creative suite 3 design standard complete package 1 user academic windows,,369.0
248,1,casual games pack,egames,19.99,egames . inc casual games pack,,16.62
249,0,microsoft visio standard 2007 version upgrade,microsoft,129.95,microsoft ( r ) money 2004 standard,,29.99
250,0,genuine fractals print pro 4.1 sharpener pro 2.0,onone software,,onone software inc. gpp-55211 genuine fractals print pro 5 1u,,274.97
251,0,phonics success deluxe 2006 ( large box ),topics entertainment,49.99,topics entertainment math success deluxe 2008,,31.06
252,0,apple final cut studio 2 ( mac ),apple,1299.0,apple software m9372z/a final cut express 2.0 upgrade,apple software,79.99
253,0,norton internet security 2008 10 user,symantec,199.99,symantec norton internet security 3.0 software for macintosh apple & mac software,,89.95
254,0,instant immersion french deluxe 2.0,topics entertainment,49.99,topics entertainment instant immersion ingles audio deluxe,,17.55
255,0,microsoft mappoint 2006 standard edition,microsoft,299.0,microsoft office basic edition 2003 license and media,,124.95
256,0,sonicwall gms standard edition 10 node license,sonicwall,,01-ssc-3363 sonicwall global management system standard edition license 10 nodes win,,1835.31
257,0,zipmagic personal edition,allume systems,19.95,i copydvds 2 professional edition,me-too-software,27.9
258,0,acrobat professional 8 ( windows ),adobe,273.0,microsoft office accounting professional 2007 ( pc ),,229.95
259,0,adobe fireworks cs3 [ mac ],adobe,299.0,adobe fireworks cs3 academic,,99.99
260,0,microsoft entertainment pack ce,microsoft,49.5,microsoft student with encarta premium 2008 complete package,,43.6
261,0,quickbooks credit card processing kit 3.0,intuit,39.95,quickbooks ( r ) credit card processing kit 2007,,39.99
262,1,punch ! super home suite,punch ! software,49.99,punch software 38100 punch ! super home suite ( small box ),punch software,45.99
263,0,retrospect 6.0 desktop mac upgrade,dantz,59.99,bu24a600000 emc insignia retrospect desktop v. 6.1 upgrade package 2 clients cd,,51.85
264,0,emedia blues guitar legends,emedia,29.94,emedia essential bass guitar dvd,,16.95
265,0,instant immersion italian platinum,topics entertainment,129.99,topics entertainment instant immersion japanese crash course,,6.56
266,0,punch ! professional home design platinum v10,punch ! software,99.0,instant home design 3.0,,15.9
267,0,acid music studio 7,sony media,78.95,acid music studio 6,sony-pictures-digital-entertainment,59.95
268,0,reader rabbit kindergarten version 1.1,the learning company,9.99,jumpstart kindergarten ( jc ),,9.9
269,0,apple ilife '06 family pack ( mac dvd ) [ older version ],apple computer,99.0,apple iwork '06 family pack,,99.99
270,0,mediafour macdrive 6 for windows,mediafour corporation,49.99,act ! 2004 for windows,,249.95
271,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,sony vegas7 .0 + dvd editing software with sound forge 8 for windows professional editing software,,549.95
272,0,printmaster 17 gold by encore software,encore software,30.66,marine aquarium & goldfishscreen saver by encore software,,18.27
273,0,microsoft windows vista business full version [ dvd ],microsoft,299.95,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
274,0,adobe creative suite cs3 web standard upsell,adobe,799.0,adobe creative suite ( v3 .0 ) design premium mac adobe 19500009,,1482.0
275,0,places ( pc & mac ),fogware publishing,29.99,cosmi imusictools ( pc ),,19.99
276,0,family tree maker 11.2 collector 's edition,encore,109.95,sony playstation 2 need for speed carbon collectors edition,,29.99
277,0,microsoft windows small business server cal 2003 license pack 20 client addpack device,microsoft software,,t74-01215 microsoft windows small business server 2003 version upgrade license 5 addit,,186.73
278,0,rome total war gold edition,sega-of-america-inc .,19.99,destineer rise of nations gold edition,,45.99
279,0,ca arcserve bkup r11 .5 win agent mac os x upgrade prod only,computer associates,,arcserve bkup protection suite exch r11 .5 upg-v prod only,,2249.99
280,0,punch ! professional home design suite,punch ! software,69.99,web easy ( r ) professional 6,,49.99
281,0,adobe creative suite cs3 design premium upsell [ mac ],adobe,1599.0,adobe cs3 design premium upgrade,,619.99
282,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft office 2004 software suite oem mac apple & mac software,,239.95
283,0,microspot macdraft pe ( mac ),microspot ltd.,99.95,microsoft office 2004 for students and teachers ( mac ),,134.99
284,0,microsoft powerpoint 2004 ( mac ),microsoft,229.99,microsoft office outlook 2007,,109.95
285,0,adobe creative suite cs3 design standard upsell [ mac ],adobe,899.0,adobe cs3 design premium academic,,575.99
286,0,peachtree by sage complete accounting 2007,sage software,269.99,peachtree ( r ) complete iii,,103.99
287,0,sibelius 5 professional edition,sibelius-software-ltd .,599.0,systemsuite 6 ( tm ) professional mini,,49.99
288,0,reference success deluxe 2006,topics entertainment,49.95,elementary school success deluxe 2006,,12.95
289,0,my guitar,emedia,29.95,mike dowling homespun swing guitar,,36.67
290,0,pop-up stopper professional,panicware,29.99,orgchart professional 1.3,,39.95
291,0,m-audio pro tools m-powered 7.3 m-audio compatible world-class production software,m-audio,299.99,make finale allegro software music production software,,164.95
292,0,microsoft excel 2004 ( mac ),microsoft,229.99,microsoft ( r ) access 2007,,109.99
293,0,sims 2 pets expansion pack,aspyr media,34.99,the sims expansion collection vol 1,,8.72
294,1,corefx three level,core learning,59.95,sos aggregation company corefx three level-core learning ltd.,,51.09
295,0,adobe dreamweaver cs3 upgrade [ mac ],adobe,199.0,adobe creative suite 3 ( cs3 ) design premium upgrade mac,,569.97
296,0,microsoft student with encarta premium 2008 dvd,microsoft,49.95,fb7-00576 microsoft encarta premium 2007 media volume cd win french,,23.53
297,0,delorme topo usa mapping software 6.0 east region,delorme,49.95,delorme mapping street atlas usa 2007 plus dvd xx,,53.37
298,0,individual small business advantage deluxe 2006,individual,49.99,elementary school success deluxe 2006,,12.95
299,0,pc tools spyware doctor 2007,encore,29.95,pc tools spyware doctor 2007,,29.99
300,0,punch 5 in 1 home design,punch ! software,39.99,punch software pro home design suite,,61.8
301,0,project x project management software,marware,199.95,software management approaches : project management estimation and life cycle,,64.95
302,0,apple xsan ( mac ),apple,,apple ilife 06,,70.47
303,1,chessmaster 9000 ( mac ),feral interactive,39.99,chessmaster 9000 : feral interactive,,38.99
304,0,adobe after effects cs3 upgrade,adobe,299.0,adobe cs3 design premium upgrade,,619.99
305,0,instant immersion italian 2.0,topics entertainment,29.99,instant immersion language lab deluxe edition,,14.9
306,0,instant immersion italian platinum,topics entertainment,129.99,topics entertainment instant immersion italian 2.0,,17.55
307,1,land before time : kindergarten,brighter-minds-media-inc .,9.99,brighter minds land before time : kindergarten,brighter-minds-media-inc .,9.99
308,0,printmaster gold v 17.0,encore software,19.99,printmaster ( r ) gold 17,,19.99
309,0,microsoft onenote 2007,microsoft,99.95,microsoft b21-00806 ae mappoint 2006 cd,,50.39
310,0,adobe creative suite cs3 web standard upsell [ mac ],adobe,799.0,adobe cs3 web standard upgrade,,413.99
311,0,learn to play keyboard ( jewel case ),alfred publishing,9.99,cross stitch design studio ( jewel case ) ( 8006 ),m-and-r-technologies,9.59
312,0,printmaster 17 gold by encore software,encore software,30.66,encore software 10741 the print shop 22 deluxe sb cs by the print shop,,42.97
313,0,adobe photoshop elements 4.0 ( mac ),adobe,89.99,adobe systems inc 29180248 adobe photoshop elements 5.0 / premiere elements 3.0,,139.51
314,0,marine aquarium & goldfish screen saver by encore software,encore software,,marine aquarium & goldfish screen saver by encore software,,19.99
315,0,jumpstart advanced 1st grade v2 .0,knowledge adventure,19.99,knowledge adventure inc. 20223 jumpstart world 1st grade mini box,,16.93
316,0,adobe premiere elements 3.0 [ lb ],adobe,99.99,adobe photoshop elements 5.0 plus adobe premiere elements 3.0 â ?? with teacher resource center cd,,104.99
317,0,adobe creative suite cs3 design standard upgrade,adobe,399.0,adobe creative suite 3 web standard complete package academic cd mac,,369.0
318,0,corel wordperfect office 12 standard upgrade,corel,149.99,adobe cs3 design standard upgrade,,413.99
319,0,mavis beacon teaches typing deluxe v17,encore software,39.99,mavis beacon teaches typing 16 deluxe,,34.9
320,0,adobe indesign cs3 upgrade [ mac ],adobe,199.0,adobe cs3 design premium,,1865.99
321,0,adobe premiere elements 3.0,adobe,161.73,adobe cs3 design premium,,1865.99
322,0,adobe creative suite cs3 design premium upsell,adobe,1599.0,29300183dm adobe creative suite 3 design standard media tlp tlp nonprofit download -,,20.97
323,1,phase one capture one le,phase one,,phase one capture one le,,76.99
324,0,instant immersion german deluxe 2.0,topics entertainment,39.99,instant immersion italian 2.0,topics entertainment,20.99
325,0,adobe premiere pro cs3 upgrade,adobe,299.0,onone software qx-tools pro 7 upgrade,,69.17
326,0,apple final cut express hd 3.5 ( mac ),apple computer,299.0,ma265zm/a final cut express hd v. 3.5 media volume dvd mac multi-country,,12.98
327,0,century software tinyterm plus v. 4.0 complete product,century software,,century software tt-5 century tinyterm v. 4.2 x complete product emulation 5 user ( s ) complete product standard pc,,395.97
328,0,vpn manager five to ten firebox,watchguard technologies inc,1995.0,vpn manager 10 fireboxes watchguard wg4010,,831.36
329,0,punch ! professional home design suite,punch ! software,69.99,punch software 25100 punch ! master landscape and home design,punch software,45.99
330,0,hp dss software v. 4.0 complete package t1936aa ua0 ),hewlett-packard - ( consumables ),630.36,prw photo explosion deluxe v. 3.0 complete package 1 user cd win,,47.6
331,0,instant immersion spanish 2.0,topics entertainment,29.99,instant immers spanish dlux 2,,36.11
332,0,ae outlook 2007 win32,microsoft corp,,microsoft w87-02380 office sbe 2007 win32,,400.34
333,0,quickverse mac bible study 2007 gold box,findex,349.95,findex.com inc quickverse mac bible study 2007 white box,,37.18
334,0,readiris pro 11 corporate edition,iris inc.,399.99,iris inc readiris pro 11 corporate edition,,430.58
335,0,microsoft sql server developer edition 2005 cd/dvd,microsoft software,49.95,microsoft windows xp home edition sp2 retail box,,199.99
336,0,emc retrospect 7.5 professional for windows upgrade,dantz,,adobe after effects professional 7 software for windows effects software,,999.0
337,0,ca internet security suite 2007 3 user,computer associates,69.95,norton internet security ( v3 .0 ) mac symantec 10069614-in,,83.43
338,0,quickbooks pro 2007 for mac ( mac ),intuit,199.95,quickbooks ( r ),,103.99
339,0,instant immersion italian deluxe v2 .0 ( large box ),topics entertainment,29.99,instant immersion italian platinum ( win 95 98 me nt 2000 xp ),,129.99
340,0,adobe creative suite cs3 production premium upgrade,adobe,799.0,adobe cs3 design premium upsell,,1639.99
341,0,micromat podlock ( mac ),micromat,69.0,micromat inc. diskstudio,,43.36
342,1,diskeeper 2007 professional single lic pack,diskeeper corporation,79.21,diskeeper 2007 professional,,46.95
343,0,sony sound forge audio studio 8,sony-pictures-digital-entertainment,69.99,sony media software cinescore soundtrack creation software audio software for video,sony-pictures-digital-entertainment,179.95
344,0,microsoft works suite 2006,microsoft,99.0,microsoft ( r ) excel 2007,,109.99
345,0,ubi soft star wars activity center windows ),ubi soft,29.99,the beginners bible : noah 's ark activity center : activity center,,9.95
346,0,microsoft outlook 2007,microsoft,109.95,designing forms with microsoft office infopath 2007,,36.39
347,0,adobe indesign cs3 upgrade from pagemaker,adobe,199.0,adobe illustrator cs3 upgrade from freehand for mac,,206.99
348,0,microsoft windows xp professional upgrade with sp2,microsoft software,199.99,microsoft windows vista home basic upgrade ( pc ),,99.99
349,0,emedia rock guitar method,emedia,39.99,emedia music corp guitar pro v 5.1 ( hybrid ),,51.92
350,0,state standards grade 6,topics entertainment,29.95,adobe cs3 design standard upgrade,,413.99
351,0,instant immersion japanese 2.0,topics entertainment,19.99,topics entertainment instant immersion italian 2.0,,17.55
352,0,superstart ! science arcade,selectsoft publishing,24.95,superstart ! fun with reading & writing !,,8.49
353,0,instant immersion german audio,topics entertainment,,instant immersion japanese 2.0,,22.43
