id,label,left_title,left_authors,left_venue,left_year,right_title,right_authors,right_venue,right_year
137,0,aurora : a data stream management system,"nesime tatbul , daniel j. abadi , c. erwin , anurag maskey , mitch cherniack , alex rasin , christian convey , a. singer , eduardo f. galvez , r. yan , ugur çetintemel , ying xing , stanley b. zdonik , michael stonebraker , donald carney , m. hatoun",sigmod conference,2003,the mariposa distributed database management system,jeff sidell,acm sigmod record,1996
138,0,a logical foundation for deductive object-oriented databases,"mengchi liu , tok wang ling , gillian dobbie",acm trans . database syst .,2002,a taxonomy for secure object-oriented databases,"martin s. olivier , sebastiaan h. von solms",acm transactions on database systems ( tods ),1994
139,1,zoo : a desktop experiment management environment,"miron livny , yannis e. ioannidis , nagavamsi ponnekanti , shivani gupta",vldb,1996,zoo : a desktop experiment management environment,"yannis e. ioannidis , miron livny , s. gupta , nagavamsi ponnekanti",very large data bases,1996
140,0,the database and information system research group at the university of ulm,"peter dadam , wolfgang klas",sigmod record,1997,database research at the university of illinois at urbana-champaign,"m. winslett , k. chang , a. doan , j. han , c. zhai , y. zhou",acm sigmod record,2002
141,0,online scaling in a highly available database,"svein erik bratsberg , rune humborstad",vldb,2001,a scalable and highly available networked database architecture,"roger bamford , rafiul ahad , angelo pruscino",very large data bases,1999
142,0,the mlpq/gis constraint database system,"yuguo liu , yiming li , pradip kanjamala , rui chen , yonghui wang , peter z. revesz",sigmod conference,2000,safe query languages for constraint databases,peter z. revesz,acm transactions on database systems ( tods ),1998
143,0,combining multi-visual features for efficient indexing in a large image database,"quan z. sheng , anne h. h. ngu , ron lei , du q. huynh",vldb j.,2001,an efficient algorithm for mining association rules in large databases,"ashoka savasere , edward omiecinski , shamkant b. navathe",very large data bases,1995
144,0,index configuration in object-oriented databases,elisa bertino,vldb j.,1994,a taxonomy for secure object-oriented databases,"martin s. olivier , sebastiaan h. von solms",acm transactions on database systems ( tods ),1994
145,0,databases for networks,h. v. jagadish,sigmod conference,1994,an experimental object-based sharing system for networked databases,"doug fang , shahram ghandeharizadeh , dennis mcleod",the vldb journal -- the international journal on very large data bases,1996
146,0,reasoning on regular path queries,"giuseppe de giacomo , moshe y. vardi , maurizio lenzerini , diego calvanese",sigmod record,2003,xpath queries on streaming data,"feng peng , sudarshan s. chawathe",international conference on management of data,2003
147,0,optimizing queries with universal quantification in object-oriented and object-relational databases,"guido moerkotte , jens claußen , klaus peithner , alfons kemper",vldb,1997,versioning and configuration management in an object-oriented data model,edward sciore,the vldb journal -- the international journal on very large data bases,1994
148,1,"active storage hierarchy , database systems and applications - socratic exegesis","joel h. saltz , john burgess , felipe cariño , william o'connell",vldb,1999,"active storage hierarchy , database systems and applications - socratic exegesis","felipe cari &#241; o , william o'connell , john burgess , joel h. saltz",very large data bases,1999
149,0,coalescing in temporal databases,"michael d. soo , richard t. snodgrass , michael h. böhlen",vldb,1996,semantic assumptions and query evaluation in temporal databases,"claudio bettini , x. sean wang , elisa bertino , sushil jajodia",international conference on management of data,1995
150,1,qc-trees : an efficient summary structure for semantic olap,"laks v. s. lakshmanan , jian pei , yan zhao",sigmod conference,2003,qc-trees : an efficient summary structure for semantic olap,"laks v. s. lakshmanan , jian pei , yan zhao",international conference on management of data,2003
151,0,query decomposition and view maintenance for query languages for unstructured data,dan suciu,vldb,1996,safe query languages for constraint databases,peter z. revesz,acm transactions on database systems ( tods ),1998
152,0,minimal probing : supporting expensive predicates for top-k queries,"kevin chen-chuan chang , seung-won hwang",sigmod conference,2002,optimizing disjunctive queries with expensive predicates,"a. kemper , g. moerkotte , k. peithner , m. steinbrunn",international conference on management of data,1994
153,1,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),"nandit soparkar , krithi ramamritham",sigmod record,1997,report on dart ' 96 : databases : active and real-time ( concepts meet practice ),"krithi ramamritham , nandit soparkar",acm sigmod record,1997
154,1,optimization of run-time management of data intensive web-sites,"khaled yagoub , dan suciu , alon y. levy , daniela florescu",vldb,1999,optimization of run-time management of data intensive web-sites,"daniela florescu , alon y. levy , dan suciu , khaled yagoub",very large data bases,1999
155,0,efficient testing of high performance transaction processing systems,"d. wildfogel , ramana yerneni",vldb,1997,enterprise transaction processing on windows nt,greg hope,international conference on management of data,1995
156,0,warehousing workflow data : challenges and opportunities,"umeshwar dayal , ming-chien shan , angela bonifati , fabio casati",vldb,2001,mining system audit data : opportunities and challenges,"wenke lee , wei fan",acm sigmod record,2001
157,0,optimizing the secure evaluation of twig queries,"sihem amer-yahia , divesh srivastava , sungran cho , laks v. s. lakshmanan",vldb,2002,optimizing multi-feature queries for image databases,"ulrich g &#252; ntzer , wolf-tilo balke , werner kie &#223; ling",very large data bases,2000
158,1,real business processing meets the web,james chong,sigmod conference,1998,real business processing meets the web,james chong,international conference on management of data,1998
159,1,starts : stanford proposal for internet meta-searching ( experience paper ),"hector garcia-molina , luis gravano , kevin chen-chuan chang , andreas paepcke",sigmod conference,1997,starts : stanford proposal for internet meta-searching,"luis gravano , chen-chuan k. chang , h &#233; ctor garc &#237; a-molina , andreas paepcke",international conference on management of data,1997
160,0,querying atsql databases with temporal logic,"jan chomicki , david toman , michael h. böhlen",acm trans . database syst .,2001,logical design for temporal databases with multiple granularities,"x. sean wang , claudio bettini , alexander brodsky , sushil jajodia",acm transactions on database systems ( tods ),1997
161,0,query caching and optimization in distributed mediator systems,"sibel adali , yannis papakonstantinou , k. selçuk candan , v. s. subrahmanian",sigmod conference,1996,distributed processing over stand-alone systems and applications,"gustavo alonso , claus hagen , hans-j &#246; rg schek , markus tresch",very large data bases,1997
162,0,a framework for providing consistent and recoverable agent-based access to heterogeneous in mobile databases,"bharat k. bhargava , evaggelia pitoura",sigmod record,1995,spatial and temporal content-based access to hypervideo databases,"haitao jiang , ahmed k. elmagarmid",the vldb journal -- the international journal on very large data bases,1998
163,0,pixel-oriented database visualizations,daniel a. keim,sigmod record,1996,delaunay : a database visualization system,"isabel f. cruz , m. averbuch , wendy t. lucas , melissa radzyminski , kirby zhang",international conference on management of data,1997
164,1,materialized views in oracle,"randall g. bello , william d. norcott , mohamed ziauddin , harry sun , karl dias , alan downing , james j. feenan jr. , andrew witkowski , james l. finnerty",vldb,1998,materialized views in oracle,"randall g. bello , karl dias , alan downing , james j. feenan , jr. , james l. finnerty , william d. norcott , harry sun , andrew witkowski , mohamed ziauddin",very large data bases,1998
165,0,a fast index for semistructured data,"brian cooper , gísli r. hjaltason , michael j. franklin , neal sample , moshe shadmon",vldb,2001,query rewriting for semistructured data,"yannis papakonstantinou , vasilis vassalos",international conference on management of data,1999
